success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,stimulus,response,Category,Concept,T1,T2,CorrectAnswer,correct,reflection1,reflection2,file_name
NA,7462,html-keyboard-response,45,2.0.0,195248,pt7kex0zrde,gorilla,<b><font size=6>Atoms are weightless.</font></b>,z,Matter,Atom,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,11178,html-keyboard-response,46,2.0.0,206938,pt7kex0zrde,gorilla,<b><font size=6>Atoms are the constituents of matter.</font></b>,z,Matter,Atom,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,NA,html-keyboard-response,47,2.0.0,209148,pt7kex0zrde,gorilla,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Germs</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2802,html-keyboard-response,48,2.0.0,212458,pt7kex0zrde,gorilla,<b><font size=6>Heat kills germs.</font></b>,z,Germs,Sterilization,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1635,html-keyboard-response,49,2.0.0,214598,pt7kex0zrde,gorilla,<b><font size=6>Germs have DNA.</font></b>,z,Germs,Microbe,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,3494,html-keyboard-response,50,2.0.0,218597,pt7kex0zrde,gorilla,<b><font size=6>Alcohol kills germs.</font></b>,z,Germs,Sterilization,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2081,html-keyboard-response,51,2.0.0,221188,pt7kex0zrde,gorilla,<b><font size=6>Being depressed can make a person sick.</font></b>,z,Germs,Contagion,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2432,html-keyboard-response,52,2.0.0,224131,pt7kex0zrde,gorilla,<b><font size=6>Germs have an odor.</font></b>,m,Germs,Microbe,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2142,html-keyboard-response,53,2.0.0,226779,pt7kex0zrde,gorilla,<b><font size=6>Dish sponges contain germs.</font></b>,z,Germs,Contamination,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1579,html-keyboard-response,54,2.0.0,228868,pt7kex0zrde,gorilla,<b><font size=6>Water kills germs.</font></b>,m,Germs,Sterilization,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2383,html-keyboard-response,55,2.0.0,231762,pt7kex0zrde,gorilla,<b><font size=6>Germs enter the body through the eyes.</font></b>,z,Germs,Infection,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2023,html-keyboard-response,56,2.0.0,234297,pt7kex0zrde,gorilla,<b><font size=6>Being sneezed on can make a person sick.</font></b>,z,Germs,Contagion,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1098,html-keyboard-response,57,2.0.0,235908,pt7kex0zrde,gorilla,<b><font size=6>Urine contains germs.</font></b>,z,Germs,Contamination,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1057,html-keyboard-response,58,2.0.0,237475,pt7kex0zrde,gorilla,<b><font size=6>Rotting meat contains germs.</font></b>,z,Germs,Contamination,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1239,html-keyboard-response,59,2.0.0,239220,pt7kex0zrde,gorilla,<b><font size=6>Germs enter the body through the skin.</font></b>,z,Germs,Infection,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1229,html-keyboard-response,60,2.0.0,240964,pt7kex0zrde,gorilla,<b><font size=6>Germs have a shape.</font></b>,m,Germs,Microbe,TRUE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,3133,html-keyboard-response,61,2.0.0,244601,pt7kex0zrde,gorilla,<b><font size=6>Germs enter the body through the hair.</font></b>,m,Germs,Infection,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1357,html-keyboard-response,62,2.0.0,246467,pt7kex0zrde,gorilla,<b><font size=6>Being cold can make a person sick.</font></b>,z,Germs,Contagion,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1931,html-keyboard-response,63,2.0.0,248902,pt7kex0zrde,gorilla,<b><font size=6>Kindness kills germs.</font></b>,m,Germs,Sterilization,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2231,html-keyboard-response,64,2.0.0,251638,pt7kex0zrde,gorilla,<b><font size=6>Sunshine contains germs.</font></b>,m,Germs,Contamination,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1050,html-keyboard-response,65,2.0.0,253205,pt7kex0zrde,gorilla,<b><font size=6>Germs have feelings.</font></b>,m,Germs,Microbe,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1490,html-keyboard-response,66,2.0.0,255198,pt7kex0zrde,gorilla,<b><font size=6>Being happy can make a person sick.</font></b>,m,Germs,Contagion,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1443,html-keyboard-response,67,2.0.0,257145,pt7kex0zrde,gorilla,<b><font size=6>Germs enter the body through cuts.</font></b>,z,Germs,Infection,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,NA,html-keyboard-response,68,2.0.0,259358,pt7kex0zrde,gorilla,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Physiology</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,5550,html-keyboard-response,69,2.0.0,265413,pt7kex0zrde,gorilla,<b><font size=6>A baby can be identical to an older sibling.</font></b>,m,Physiology,Kinship,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1745,html-keyboard-response,70,2.0.0,267667,pt7kex0zrde,gorilla,<b><font size=6>Clouds can die.</font></b>,m,Physiology,Death,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2757,html-keyboard-response,71,2.0.0,270933,pt7kex0zrde,gorilla,<b><font size=6>A baby can be a mother or a father.</font></b>,m,Physiology,Kinship,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1201,html-keyboard-response,72,2.0.0,272640,pt7kex0zrde,gorilla,<b><font size=6>Fish are alive.</font></b>,z,Physiology,Life,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1475,html-keyboard-response,73,2.0.0,274626,pt7kex0zrde,gorilla,<b><font size=6>Turtles can die.</font></b>,z,Physiology,Death,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1466,html-keyboard-response,74,2.0.0,276595,pt7kex0zrde,gorilla,<b><font size=6>Chairs can reproduce.</font></b>,m,Physiology,Reproduction,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1715,html-keyboard-response,75,2.0.0,278818,pt7kex0zrde,gorilla,<b><font size=6>Coral is alive.</font></b>,z,Physiology,Life,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1162,html-keyboard-response,76,2.0.0,280483,pt7kex0zrde,gorilla,<b><font size=6>The sun is alive.</font></b>,m,Physiology,Life,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2361,html-keyboard-response,77,2.0.0,283348,pt7kex0zrde,gorilla,<b><font size=6>People turn food into energy.</font></b>,z,Physiology,Metabolism,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,927,html-keyboard-response,78,2.0.0,284785,pt7kex0zrde,gorilla,<b><font size=6>Rocks are alive.</font></b>,m,Physiology,Life,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1919,html-keyboard-response,79,2.0.0,287218,pt7kex0zrde,gorilla,<b><font size=6>Plants turn food into energy.</font></b>,z,Physiology,Metabolism,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,3429,html-keyboard-response,80,2.0.0,291154,pt7kex0zrde,gorilla,<b><font size=6>Mushrooms can die.</font></b>,m,Physiology,Death,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1639,html-keyboard-response,81,2.0.0,293300,pt7kex0zrde,gorilla,<b><font size=6>A baby can be a niece or a nephew.</font></b>,z,Physiology,Kinship,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2825,html-keyboard-response,82,2.0.0,296634,pt7kex0zrde,gorilla,<b><font size=6>Screwdrivers can die.</font></b>,m,Physiology,Death,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,7401,html-keyboard-response,83,2.0.0,304547,pt7kex0zrde,gorilla,<b><font size=6>Bacteria turn food into energy.</font></b>,z,Physiology,Metabolism,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2778,html-keyboard-response,84,2.0.0,307841,pt7kex0zrde,gorilla,<b><font size=6>Rocks turn food into energy.</font></b>,m,Physiology,Metabolism,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,5331,html-keyboard-response,85,2.0.0,313684,pt7kex0zrde,gorilla,<b><font size=6>Ferns can reproduce.</font></b>,z,Physiology,Reproduction,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1327,html-keyboard-response,86,2.0.0,315516,pt7kex0zrde,gorilla,<b><font size=6>A baby can be an uncle or an aunt.</font></b>,m,Physiology,Kinship,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2178,html-keyboard-response,87,2.0.0,318206,pt7kex0zrde,gorilla,<b><font size=6>Caterpillars can reproduce.</font></b>,z,Physiology,Reproduction,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1551,html-keyboard-response,88,2.0.0,320261,pt7kex0zrde,gorilla,<b><font size=6>Tigers can reproduce.</font></b>,z,Physiology,Reproduction,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,NA,html-keyboard-response,89,2.0.0,322488,pt7kex0zrde,gorilla,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Waves</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1246,html-keyboard-response,90,2.0.0,324250,pt7kex0zrde,gorilla,<b><font size=6>Sounds can be loud or quiet.</font></b>,z,Waves,Sound,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1839,html-keyboard-response,91,2.0.0,326600,pt7kex0zrde,gorilla,<b><font size=6>White light contains all colors of light.</font></b>,z,Waves,Light,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2667,html-keyboard-response,92,2.0.0,329772,pt7kex0zrde,gorilla,<b><font size=6>Sounds can be near or far.</font></b>,z,Waves,Sound,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1119,html-keyboard-response,93,2.0.0,331394,pt7kex0zrde,gorilla,<b><font size=6>Sound travels through metal.</font></b>,z,Waves,Propagation,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,974,html-keyboard-response,94,2.0.0,332880,pt7kex0zrde,gorilla,<b><font size=6>Prisms reflect light.</font></b>,z,Waves,Reflection,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,3232,html-keyboard-response,95,2.0.0,336621,pt7kex0zrde,gorilla,<b><font size=6>Sound travels through foam.</font></b>,z,Waves,Propagation,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1271,html-keyboard-response,96,2.0.0,338406,pt7kex0zrde,gorilla,<b><font size=6>Sounds can be dead or alive.</font></b>,m,Waves,Sound,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,4137,html-keyboard-response,97,2.0.0,343052,pt7kex0zrde,gorilla,<b><font size=6>Foam reflects sound.</font></b>,m,Waves,Reflection,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2969,html-keyboard-response,98,2.0.0,346532,pt7kex0zrde,gorilla,<b><font size=6>Red objects absorb blue light.</font></b>,m,Waves,Color,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1555,html-keyboard-response,99,2.0.0,348591,pt7kex0zrde,gorilla,<b><font size=6>Mirrors reflect sound.</font></b>,m,Waves,Reflection,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,4061,html-keyboard-response,100,2.0.0,353162,pt7kex0zrde,gorilla,<b><font size=6>Sounds can be direct or reflected.</font></b>,z,Waves,Sound,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,3882,html-keyboard-response,101,2.0.0,357555,pt7kex0zrde,gorilla,<b><font size=6>Red objects reflect red light.</font></b>,z,Waves,Color,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,4389,html-keyboard-response,102,2.0.0,362448,pt7kex0zrde,gorilla,<b><font size=6>Red objects reflect blue light.</font></b>,m,Waves,Color,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1496,html-keyboard-response,103,2.0.0,364456,pt7kex0zrde,gorilla,<b><font size=6>Black objects reflect all colors of light.</font></b>,z,Waves,Light,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1025,html-keyboard-response,104,2.0.0,365983,pt7kex0zrde,gorilla,<b><font size=6>Mirrors reflect light.</font></b>,z,Waves,Reflection,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,3094,html-keyboard-response,105,2.0.0,369584,pt7kex0zrde,gorilla,<b><font size=6>Rainbows contain all colors of light.</font></b>,m,Waves,Light,TRUE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,1443,html-keyboard-response,106,2.0.0,371534,pt7kex0zrde,gorilla,<b><font size=6>Sound travels through air.</font></b>,z,Waves,Propagation,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2154,html-keyboard-response,107,2.0.0,374196,pt7kex0zrde,gorilla,<b><font size=6>Shadows contain all colors of light.</font></b>,m,Waves,Light,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,2724,html-keyboard-response,108,2.0.0,377431,pt7kex0zrde,gorilla,<b><font size=6>Red objects absorb red light.</font></b>,z,Waves,Color,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,3609,html-keyboard-response,109,2.0.0,381546,pt7kex0zrde,gorilla,<b><font size=6>Sound travels through a vacuum.</font></b>,m,Waves,Propagation,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,19451,survey-text,110,2.0.0,401505,pt7kex0zrde,gorilla,NA,"{""reflection1"":""To judge how accurate people's general beliefs about science are""}",NA,NA,NA,NA,NA,NA,To judge how accurate people's general beliefs about science are,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
NA,3191,survey-text,111,2.0.0,404701,pt7kex0zrde,gorilla,NA,"{""reflection2"":""no""}",NA,NA,NA,NA,NA,NA,NA,no,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pt7kex0zrde_1732225368017.csv
TRUE,1286,fullscreen,0,null,2290,ptqq78ss4km,trex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/ptqq78ss4km_1732224503502.csv
NA,2050,html-keyboard-response,1,2.0.0,4343,ptqq78ss4km,trex,This trial will be in fullscreen mode. Press any key to begin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/ptqq78ss4km_1732224503502.csv
NA,1786,html-keyboard-response,2,2.0.0,6631,ptqq78ss4km,trex,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/ptqq78ss4km_1732224503502.csv
NA,4171,survey-text,3,2.0.0,11307,ptqq78ss4km,trex,NA,"{""participant_id"":""trex""}",NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/ptqq78ss4km_1732224503502.csv
NA,9933,html-keyboard-response,4,2.0.0,21744,ptqq78ss4km,trex,"<p>Welcome to the experiment!</p><p>In this task, you will see a series of scientific statements.</p><p>Your job is to decide whether each statement is true or false.</p><p>Press 'z' if you think the statement is true and 'm' if you think it is false.</p><p>Press any key to begin.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/ptqq78ss4km_1732224503502.csv
NA,NA,html-keyboard-response,5,2.0.0,23447,ptqq78ss4km,trex,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Physiology</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/ptqq78ss4km_1732224503502.csv
